quarter,PPTS record ID,Expiration date,checked_in,checked_out,type,post_date,Registration number,platforms,other_platforms,Month,Period,Year,Platform,Platform_lkup,Other_Platforms
10/1/2017,2015-015565STR,,10/5/2017,10/9/2017,Unhosted,1/10/2018,851,"Airbnb, Other",booking.com,10,October-December,2017,,"Airbnb, Other","Airbnb, Other, booking.com"
10/1/2017,2015-015565STR,,10/14/2017,10/15/2017,Unhosted,1/10/2018,851,"Airbnb, Other",booking.com,10,October-December,2017,,"Airbnb, Other","Airbnb, Other, booking.com"
10/1/2017,2015-015565STR,,10/16/2017,10/21/2017,Unhosted,1/10/2018,851,"Airbnb, Other",booking.com,10,October-December,2017,,"Airbnb, Other","Airbnb, Other, booking.com"
10/1/2017,2015-015565STR,,10/21/2017,10/28/2017,Unhosted,1/10/2018,851,"Airbnb, Other",booking.com,10,October-December,2017,,"Airbnb, Other","Airbnb, Other, booking.com"
10/1/2017,2015-015565STR,,10/28/2017,11/4/2017,Unhosted,1/10/2018,851,"Airbnb, Other",booking.com,10,October-December,2017,,"Airbnb, Other","Airbnb, Other, booking.com"
10/1/2017,2015-015565STR,,11/18/2017,11/21/2017,Unhosted,1/10/2018,851,"Airbnb, Other",booking.com,10,October-December,2017,,"Airbnb, Other","Airbnb, Other, booking.com"
10/1/2017,2015-015565STR,,11/22/2017,11/25/2017,Unhosted,1/10/2018,851,"Airbnb, Other",booking.com,10,October-December,2017,,"Airbnb, Other","Airbnb, Other, booking.com"
10/1/2017,2015-015565STR,,12/10/2017,12/11/2017,Unhosted,1/10/2018,851,"Airbnb, Other",booking.com,10,October-December,2017,,"Airbnb, Other","Airbnb, Other, booking.com"
10/1/2017,2015-015565STR,,12/12/2017,12/17/2017,Unhosted,1/10/2018,851,"Airbnb, Other",booking.com,10,October-December,2017,,"Airbnb, Other","Airbnb, Other, booking.com"
10/1/2017,2015-015565STR,,11/10/2017,11/12/2017,Unhosted,1/10/2018,851,"Airbnb, Other",booking.com,10,October-December,2017,,"Airbnb, Other","Airbnb, Other, booking.com"
4/1/2018,2015-015565STR,,4/26/2018,4/29/2018,Unhosted,7/8/2018,851,"Airbnb, Other",BOOKING DOT COM,4,April-June,2018,,"Airbnb, Other","Airbnb, Other, BOOKING DOT COM"
4/1/2018,2015-015565STR,,4/19/2018,4/20/2018,Unhosted,7/8/2018,851,"Airbnb, Other",BOOKING DOT COM,4,April-June,2018,,"Airbnb, Other","Airbnb, Other, BOOKING DOT COM"
4/1/2018,2015-015565STR,,5/11/2018,5/13/2018,Unhosted,7/8/2018,851,"Airbnb, Other",BOOKING DOT COM,4,April-June,2018,,"Airbnb, Other","Airbnb, Other, BOOKING DOT COM"
4/1/2018,2015-015565STR,,5/25/2018,5/27/2018,Unhosted,7/8/2018,851,"Airbnb, Other",BOOKING DOT COM,4,April-June,2018,,"Airbnb, Other","Airbnb, Other, BOOKING DOT COM"
4/1/2018,2015-015565STR,,6/10/2018,6/11/2018,Unhosted,7/8/2018,851,"Airbnb, Other",BOOKING DOT COM,4,April-June,2018,,"Airbnb, Other","Airbnb, Other, BOOKING DOT COM"
4/1/2018,2015-015565STR,,6/14/2018,6/17/2018,Unhosted,7/8/2018,851,"Airbnb, Other",BOOKING DOT COM,4,April-June,2018,,"Airbnb, Other","Airbnb, Other, BOOKING DOT COM"
10/1/2018,2015-015565STR,,10/2/2018,10/3/2018,Unhosted,1/30/2019,851,"None, Airbnb",,10,October-December,2018,,"None, Airbnb","None, Airbnb"
10/1/2018,2015-015565STR,,10/11/2018,10/12/2018,Unhosted,1/30/2019,851,"None, Airbnb",,10,October-December,2018,,"None, Airbnb","None, Airbnb"
10/1/2018,2015-015565STR,,10/16/2018,10/18/2018,Unhosted,1/30/2019,851,"None, Airbnb",,10,October-December,2018,,"None, Airbnb","None, Airbnb"
10/1/2018,2015-015565STR,,10/19/2018,10/23/2018,Unhosted,1/30/2019,851,"None, Airbnb",,10,October-December,2018,,"None, Airbnb","None, Airbnb"
10/1/2018,2015-015565STR,,10/27/2018,10/29/2018,Unhosted,1/30/2019,851,"None, Airbnb",,10,October-December,2018,,"None, Airbnb","None, Airbnb"
10/1/2018,2015-015565STR,,11/2/2018,11/3/2018,Unhosted,1/30/2019,851,"None, Airbnb",,10,October-December,2018,,"None, Airbnb","None, Airbnb"
10/1/2018,2015-015565STR,,11/5/2018,11/7/2018,Unhosted,1/30/2019,851,"None, Airbnb",,10,October-December,2018,,"None, Airbnb","None, Airbnb"
10/1/2018,2015-015565STR,,11/8/2018,11/9/2018,Unhosted,1/30/2019,851,"None, Airbnb",,10,October-December,2018,,"None, Airbnb","None, Airbnb"
10/1/2018,2015-015565STR,,11/12/2018,11/14/2018,Unhosted,1/30/2019,851,"None, Airbnb",,10,October-December,2018,,"None, Airbnb","None, Airbnb"
10/1/2018,2015-015565STR,,11/15/2018,11/18/2018,Unhosted,1/30/2019,851,"None, Airbnb",,10,October-December,2018,,"None, Airbnb","None, Airbnb"
10/1/2018,2015-015565STR,,11/20/2018,11/24/2018,Unhosted,1/30/2019,851,"None, Airbnb",,10,October-December,2018,,"None, Airbnb","None, Airbnb"
10/1/2018,2015-015565STR,,12/11/2018,12/13/2018,Unhosted,1/30/2019,851,"None, Airbnb",,10,October-December,2018,,"None, Airbnb","None, Airbnb"
10/1/2018,2015-015565STR,,12/27/2018,12/28/2018,Unhosted,1/30/2019,851,"None, Airbnb",,10,October-December,2018,,"None, Airbnb","None, Airbnb"
10/1/2018,2015-015565STR,,12/29/2018,12/31/2018,Unhosted,1/30/2019,851,"None, Airbnb",,10,October-December,2018,,"None, Airbnb","None, Airbnb"
1/1/2019,2015-015565STR,,1/2/2019,1/3/2019,Unhosted,4/30/2019,851,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-015565STR,,1/11/2019,1/13/2019,Unhosted,4/30/2019,851,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-015565STR,,1/26/2019,1/27/2019,Unhosted,4/30/2019,851,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-015565STR,,1/28/2019,1/29/2019,Unhosted,4/30/2019,851,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-015565STR,,1/31/2019,2/1/2019,Unhosted,4/30/2019,851,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-015565STR,,2/2/2019,2/7/2019,Unhosted,4/30/2019,851,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-015565STR,,2/21/2019,2/23/2019,Unhosted,4/30/2019,851,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-015565STR,,3/1/2019,3/2/2019,Unhosted,4/30/2019,851,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-015565STR,,3/3/2019,3/4/2019,Unhosted,4/30/2019,851,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-015565STR,,3/15/2019,3/17/2019,Unhosted,4/30/2019,851,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-015565STR,,3/22/2019,3/23/2019,Unhosted,4/30/2019,851,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-015565STR,,3/28/2019,3/31/2019,Unhosted,4/30/2019,851,Airbnb,,1,January-March,2019,Airbnb.com,,
4/1/2019,2015-015565STR,,4/3/2019,4/6/2019,Unhosted,7/29/2019,851,"None, Airbnb",,4,April-June,2019,,"None, Airbnb","None, Airbnb"
4/1/2019,2015-015565STR,,4/12/2019,4/14/2019,Unhosted,7/29/2019,851,"None, Airbnb",,4,April-June,2019,,"None, Airbnb","None, Airbnb"
4/1/2019,2015-015565STR,,4/18/2019,4/21/2019,Unhosted,7/29/2019,851,"None, Airbnb",,4,April-June,2019,,"None, Airbnb","None, Airbnb"
4/1/2019,2015-015565STR,,5/8/2019,5/9/2019,Unhosted,7/29/2019,851,"None, Airbnb",,4,April-June,2019,,"None, Airbnb","None, Airbnb"
4/1/2019,2015-015565STR,,5/15/2019,5/16/2019,Unhosted,7/29/2019,851,"None, Airbnb",,4,April-June,2019,,"None, Airbnb","None, Airbnb"
4/1/2019,2015-015565STR,,5/21/2019,5/22/2019,Unhosted,7/29/2019,851,"None, Airbnb",,4,April-June,2019,,"None, Airbnb","None, Airbnb"
4/1/2019,2015-015565STR,,5/29/2019,5/31/2019,Unhosted,7/29/2019,851,"None, Airbnb",,4,April-June,2019,,"None, Airbnb","None, Airbnb"
4/1/2019,2015-015565STR,,6/11/2019,6/15/2019,Unhosted,7/29/2019,851,"None, Airbnb",,4,April-June,2019,,"None, Airbnb","None, Airbnb"
4/1/2019,2015-015565STR,,6/20/2019,6/22/2019,Unhosted,7/29/2019,851,"None, Airbnb",,4,April-June,2019,,"None, Airbnb","None, Airbnb"
7/1/2019,2015-015565STR,,7/1/2019,7/3/2019,Unhosted,10/31/2019,851,Airbnb,,7,July-September,2019,Airbnb.com,,
7/1/2019,2015-015565STR,,7/4/2019,7/7/2019,Unhosted,10/31/2019,851,Airbnb,,7,July-September,2019,Airbnb.com,,
7/1/2019,2015-015565STR,,8/9/2019,8/12/2019,Unhosted,10/31/2019,851,Airbnb,,7,July-September,2019,Airbnb.com,,
7/1/2019,2015-015565STR,,8/16/2019,8/18/2019,Unhosted,10/31/2019,851,Airbnb,,7,July-September,2019,Airbnb.com,,
7/1/2019,2015-015565STR,,8/24/2019,8/25/2019,Unhosted,10/31/2019,851,Airbnb,,7,July-September,2019,Airbnb.com,,
7/1/2019,2015-015565STR,,9/7/2019,9/9/2019,Unhosted,10/31/2019,851,Airbnb,,7,July-September,2019,Airbnb.com,,
7/1/2019,2015-015565STR,,9/27/2019,9/28/2019,Unhosted,10/31/2019,851,Airbnb,,7,July-September,2019,Airbnb.com,,
1/1/2016,2015-005646STR,,1/10/2016,1/15/2016,Unhosted,11/7/2016,697,Airbnb,,1,January-March,2016,Airbnb.com,,
1/1/2016,2015-005646STR,,1/16/2016,1/17/2016,Unhosted,11/7/2016,697,Airbnb,,1,January-March,2016,Airbnb.com,,
1/1/2016,2015-005646STR,,2/6/2016,2/8/2016,Unhosted,11/7/2016,697,Airbnb,,1,January-March,2016,Airbnb.com,,
4/1/2016,2015-005646STR,,6/16/2016,6/20/2016,Unhosted,11/7/2016,697,Airbnb,,4,April-June,2016,Airbnb.com,,
7/1/2017,2015-005646STR,,8/9/2017,8/12/2017,Unhosted,10/31/2017,697,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2015-005646STR,,8/24/2017,8/27/2017,Unhosted,10/31/2017,697,Airbnb,,7,July-September,2017,Airbnb.com,,
1/1/2018,2015-005646STR,,3/18/2018,3/24/2018,Unhosted,4/24/2018,697,Airbnb,,1,January-March,2018,Airbnb.com,,
1/1/2019,2015-005646STR,,1/6/2019,1/10/2019,Unhosted,4/29/2019,697,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2015-005646STR,,1/11/2019,1/15/2019,Unhosted,4/29/2019,697,Airbnb,,1,January-March,2019,Airbnb.com,,
4/1/2019,2015-005646STR,,5/8/2019,6/2/2019,Unhosted,7/24/2019,697,Airbnb,,4,April-June,2019,Airbnb.com,,
4/1/2017,2015-004712STR,,4/2/2017,4/6/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,4/3/2017,4/7/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,4/6/2017,4/9/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,4/7/2017,4/10/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,4/9/2017,4/11/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,4/10/2017,4/13/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,4/12/2017,4/15/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,4/13/2017,4/16/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,4/15/2017,4/18/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,4/16/2017,4/18/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,4/18/2017,4/20/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,4/18/2017,4/20/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,4/20/2017,4/27/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,4/20/2017,4/22/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,4/22/2017,4/27/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,4/27/2017,4/29/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,4/27/2017,5/1/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,4/29/2017,5/2/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/1/2017,5/6/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/2/2017,5/5/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/5/2017,5/8/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/6/2017,5/11/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/9/2017,5/12/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/11/2017,5/13/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/12/2017,5/15/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/13/2017,5/15/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/16/2017,5/18/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/16/2017,5/19/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/18/2017,5/21/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/19/2017,5/23/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/21/2017,5/23/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/24/2017,5/29/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/24/2017,5/27/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/27/2017,5/30/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/31/2017,6/3/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,5/31/2017,6/3/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/3/2017,6/6/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/3/2017,6/4/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/4/2017,6/8/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/6/2017,6/8/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/8/2017,6/10/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/9/2017,6/13/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/10/2017,6/12/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/12/2017,6/16/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/13/2017,6/14/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/14/2017,6/17/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/16/2017,6/20/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/17/2017,6/19/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/19/2017,6/22/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/20/2017,6/23/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/22/2017,6/23/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/23/2017,6/25/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/23/2017,6/25/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/25/2017,6/28/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/25/2017,6/27/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/28/2017,7/1/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2015-004712STR,,6/29/2017,7/1/2017,Unhosted,7/1/2017,444,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2019,2018-009273STR,,5/22/2019,5/27/2019,Unhosted,7/31/2019,2984,"None, Airbnb",,4,April-June,2019,,"None, Airbnb","None, Airbnb"
7/1/2019,2018-009273STR,,8/1/2019,8/4/2019,Unhosted,10/31/2019,2984,"None, Airbnb",,7,July-September,2019,,"None, Airbnb","None, Airbnb"
7/1/2019,2018-009273STR,,8/6/2019,8/11/2019,Unhosted,10/31/2019,2984,"None, Airbnb",,7,July-September,2019,,"None, Airbnb","None, Airbnb"
7/1/2019,2018-009273STR,,8/23/2019,8/25/2019,Unhosted,10/31/2019,2984,"None, Airbnb",,7,July-September,2019,,"None, Airbnb","None, Airbnb"
7/1/2016,2016-006861STR,,7/6/2016,7/8/2016,Unhosted,10/3/2016,1433,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-006861STR,,7/12/2016,7/14/2016,Unhosted,10/3/2016,1433,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-006861STR,,8/5/2016,8/8/2016,Unhosted,10/3/2016,1433,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-006861STR,,9/3/2016,9/5/2016,Unhosted,10/3/2016,1433,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-006861STR,,9/14/2016,9/16/2016,Unhosted,10/3/2016,1433,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2016-006861STR,,9/17/2016,9/20/2016,Unhosted,10/3/2016,1433,Airbnb,,7,July-September,2016,Airbnb.com,,
10/1/2016,2016-006861STR,,10/1/2016,10/4/2016,Unhosted,1/8/2017,1433,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-006861STR,,10/21/2016,10/23/2016,Unhosted,1/8/2017,1433,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-006861STR,,11/5/2016,11/12/2016,Unhosted,1/8/2017,1433,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-006861STR,,11/23/2016,11/27/2016,Unhosted,1/8/2017,1433,Airbnb,,10,October-December,2016,Airbnb.com,,
10/1/2016,2016-006861STR,,12/26/2016,12/31/2016,Unhosted,1/8/2017,1433,Airbnb,,10,October-December,2016,Airbnb.com,,
1/1/2017,2016-006861STR,,1/7/2017,1/13/2017,Unhosted,4/17/2017,1433,Airbnb,,1,January-March,2017,Airbnb.com,,
1/1/2017,2016-006861STR,,2/11/2017,2/13/2017,Unhosted,4/17/2017,1433,Airbnb,,1,January-March,2017,Airbnb.com,,
1/1/2017,2016-006861STR,,2/17/2017,2/20/2017,Unhosted,4/17/2017,1433,Airbnb,,1,January-March,2017,Airbnb.com,,
1/1/2017,2016-006861STR,,3/24/2017,3/26/2017,Unhosted,4/17/2017,1433,Airbnb,,1,January-March,2017,Airbnb.com,,
4/1/2017,2016-006861STR,,4/4/2017,4/7/2017,Unhosted,7/3/2017,1433,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2016-006861STR,,4/7/2017,4/10/2017,Unhosted,7/3/2017,1433,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2016-006861STR,,4/23/2017,4/28/2017,Unhosted,7/3/2017,1433,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2016-006861STR,,5/5/2017,5/7/2017,Unhosted,7/3/2017,1433,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2016-006861STR,,5/26/2017,5/29/2017,Unhosted,7/3/2017,1433,Airbnb,,4,April-June,2017,Airbnb.com,,
4/1/2017,2016-006861STR,,6/8/2017,6/12/2017,Unhosted,7/3/2017,1433,Airbnb,,4,April-June,2017,Airbnb.com,,
7/1/2017,2016-006861STR,,7/4/2017,7/8/2017,Unhosted,10/3/2017,1433,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2016-006861STR,,7/9/2017,7/12/2017,Unhosted,10/3/2017,1433,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2016-006861STR,,7/13/2017,7/19/2017,Unhosted,10/3/2017,1433,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2016-006861STR,,7/20/2017,7/23/2017,Unhosted,10/3/2017,1433,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2016-006861STR,,7/24/2017,7/28/2017,Unhosted,10/3/2017,1433,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2016-006861STR,,8/17/2017,8/21/2017,Unhosted,10/3/2017,1433,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2016-006861STR,,9/2/2017,9/4/2017,Unhosted,10/3/2017,1433,Airbnb,,7,July-September,2017,Airbnb.com,,
7/1/2017,2016-006861STR,,9/22/2017,9/24/2017,Unhosted,10/3/2017,1433,Airbnb,,7,July-September,2017,Airbnb.com,,
10/1/2017,2016-006861STR,,10/19/2017,10/23/2017,Unhosted,1/3/2018,1433,Airbnb,,10,October-December,2017,Airbnb.com,,
10/1/2017,2016-006861STR,,10/26/2017,10/29/2017,Unhosted,1/3/2018,1433,Airbnb,,10,October-December,2017,Airbnb.com,,
10/1/2017,2016-006861STR,,11/4/2017,11/11/2017,Unhosted,1/3/2018,1433,Airbnb,,10,October-December,2017,Airbnb.com,,
10/1/2017,2016-006861STR,,11/19/2017,11/24/2017,Unhosted,1/3/2018,1433,Airbnb,,10,October-December,2017,Airbnb.com,,
10/1/2017,2016-006861STR,,11/24/2017,11/26/2017,Unhosted,1/3/2018,1433,Airbnb,,10,October-December,2017,Airbnb.com,,
10/1/2017,2016-006861STR,,12/22/2017,12/29/2017,Unhosted,1/3/2018,1433,Airbnb,,10,October-December,2017,Airbnb.com,,
1/1/2018,2016-006861STR,,1/5/2018,1/11/2018,Unhosted,4/26/2018,1433,Airbnb,,1,January-March,2018,Airbnb.com,,
1/1/2018,2016-006861STR,,2/16/2018,2/19/2018,Unhosted,4/26/2018,1433,Airbnb,,1,January-March,2018,Airbnb.com,,
1/1/2018,2016-006861STR,,3/16/2018,3/18/2018,Unhosted,4/26/2018,1433,Airbnb,,1,January-March,2018,Airbnb.com,,
1/1/2018,2016-006861STR,,3/23/2018,3/25/2018,Unhosted,4/26/2018,1433,Airbnb,,1,January-March,2018,Airbnb.com,,
4/1/2018,2016-006861STR,,4/20/2018,4/22/2018,Unhosted,7/3/2018,1433,Airbnb,,4,April-June,2018,Airbnb.com,,
4/1/2018,2016-006861STR,,5/16/2018,5/23/2018,Unhosted,7/3/2018,1433,Airbnb,,4,April-June,2018,Airbnb.com,,
4/1/2018,2016-006861STR,,5/16/2018,5/25/2018,Unhosted,7/3/2018,1433,Airbnb,,4,April-June,2018,Airbnb.com,,
1/1/2019,2016-006861STR,,1/1/2019,1/3/2019,Unhosted,4/29/2019,1433,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2016-006861STR,,1/4/2019,1/6/2019,Unhosted,4/29/2019,1433,Airbnb,,1,January-March,2019,Airbnb.com,,
1/1/2019,2016-006861STR,,2/15/2019,2/18/2019,Unhosted,4/29/2019,1433,Airbnb,,1,January-March,2019,Airbnb.com,,
4/1/2019,2017-001575STR,,5/14/2019,5/24/2019,Unhosted,7/31/2019,2482,Airbnb,,4,April-June,2019,Airbnb.com,,
7/1/2019,2017-001575STR,,7/20/2019,7/23/2019,Unhosted,10/31/2019,2482,Airbnb,,7,July-September,2019,Airbnb.com,,
7/1/2019,2017-001575STR,,9/7/2019,9/28/2019,Unhosted,10/31/2019,2482,Airbnb,,7,July-September,2019,Airbnb.com,,
7/1/2019,2017-012250STR,,8/1/2019,8/4/2019,Unhosted,10/31/2019,2403,Airbnb,,7,July-September,2019,Airbnb.com,,
7/1/2019,2017-012250STR,,10/31/2019,8/12/2019,Unhosted,10/31/2019,2403,Airbnb,,7,July-September,2019,Airbnb.com,,
4/1/2016,2015-014618STR,,6/25/2016,7/3/2016,Unhosted,7/19/2016,748,Airbnb,,4,April-June,2016,Airbnb.com,,
7/1/2016,2015-014618STR,,7/6/2016,7/9/2016,Unhosted,10/5/2016,748,Airbnb,,7,July-September,2016,Airbnb.com,,
7/1/2016,2015-014618STR,,7/9/2016,7/13/2016,Unhosted,10/5/2016,748,Airbnb,,7,July-September,2016,Airbnb.com,,
10/1/2016,2015-014618STR,,12/27/2016,12/31/2016,Unhosted,1/13/2017,748,Airbnb,,10,October-December,2016,Airbnb.com,,
4/1/2017,2015-014618STR,,6/28/2017,6/30/2017,Unhosted,7/25/2017,748,Airbnb,,4,April-June,2017,Airbnb.com,,
