RECORD ID,RECORD NAME,BAN Checklist
2020-005036STR,1527 18th Avenue,1089764
2019-018181STR,283 Dolores Street,1089767
2019-018599STR,283 Dolores Street,1089767
2019-019090STR,283 Dolores Street,1089767
2020-000913STR,283 Dolores Street,1089767
2018-014625STR,1262 Lombard Street,1089776
2020-005056STR,1367 37th Avenue,1089811
2019-018534STR,1575 10th Avenue,1089819
2019-019025STR,1575 10th Avenue,1089819
2018-014583STR,1351 California Street Unit 10,1089856
2018-014653STR,221 Arballo Drive,1089879
2019-022865STR,372 Cresta Vista Drive,1089897
2018-015093STR,55 9th Street Unit 1514,1089917
2019-004901STR,101 San Ramon Way,1089918
2019-018296STR,101 San Ramon Way 4???,1089918
2019-018787STR,101 San Ramon Way 4???,1089918
2019-019196STR,101 San Ramon Way ??,1089918
2019-019270STR,101 San Ramon Way ??,1089918
2019-021568STR,101 San Ramon Way 4???,1089918
2019-021600STR,101 San Ramon Way 4???,1089918
2019-021624STR,101 San Ramon Way ??,1089918
2019-021648STR,101 San Ramon Way ??,1089918
2019-021652STR,101 San Ramon Way ??,1089918
2019-021666STR,101 San Ramon Way ??,1089918
2019-018358STR,4079 24th Street,1089950
2019-018644STR,5030 3rd Street Guesthouse,1089950
2019-018849STR,4079 24th Street,1089950
2019-019134STR,5030 3rd Street Guesthouse,1089950
2019-019308STR,San Francisco,1089991
2020-004964STR,1374 Sanchez Street,1089991
2019-000448STR,600 Stanyan Street Unit 101,1090078
2019-006992STR,822 North Point Street,1090176
2019-006980STR,820 North Point Street,1090184
2018-010684STR,256 CRESCENT AVE,1090208
2018-012575STR,2718 BRYANT STREET,1090218
2018-016534STR,7509 Geary Boulevard,1090222
2019-018208STR,2427 24th St,1090254
2019-018699STR,2427 24th St,1090254
2020-005037STR,159 Cervantes Boulevard,1090262
2019-003826STR,1 Saint Francis Place Unit 2401,1090343
2019-018485STR,855 Brannan Street Unit F22,1090365
2019-018976STR,855 Brannan Street Unit F22,1090365
2020-000640STR,855 Brannan Street Unit F22,1090365
2019-018357STR,2158 26th Avenue,1090375
2019-018848STR,2158 26th Avenue,1090375
2018-011997STR,2010 30TH AVENUE,1090399
2019-018439STR,381 Haight Street,1090422
2019-018930STR,381 Haight Street,1090422
2018-010511STR,269 Moulton Street (2nd application),1090433
2019-017631STR,269 Moulton Street (repeat application),1090433
2019-002159STR,1834 45th Avenue,1090494
2019-004198STR,801 27th Street,1090500
2018-011869STR,937 Goettingen Street,1090504
2019-000335STR,612 Haight Street,1090505
2019-004632STR,389 Mangels Avenue,1090507
2018-014832STR,600 Stanyan Street Unit 105,1090510
2019-007034STR,1483 THOMAS AVENUE,1090513
2019-020325STR,607 7th Avenue,1090514
2019-020458STR,160 Connecticut st. #13,1090599
2019-021860STR,160 Connecticut Street Unit 13,1090599
2018-015094STR,55 9th Street Unit 1301,1090651
2019-006976STR,1944 Webster Street Unit 4,1090751
2019-020242STR,38 Ankeny Street,1090767
2018-011390STR,158 DOWNEY STREET,1090773
2019-012512STR,120 Dolores Street,1090805
2019-019262STR,3981 Alemany Boulevard Unit 106,1090811
2019-018180STR,2621 23rd Street,1090819
2019-018210STR,2621 23rd Street,1090819
2019-018701STR,2621 23rd Street,1090819
2020-005069STR,414 Linden Street,1090821
2018-016681STR,363 Winding Way,1090824
2018-015087STR,1390 Pine Street Unit 204,1090825
2019-018454STR,1390 Pine Street Apt 204,1090825
2019-018945STR,1390 Pine Street Apt 204,1090825
2018-012578STR,2995 HARRISON STREET,1090866
2019-014035STR,158 SPROULE LN,1090880
2018-013072STR,1369 48th Avenue Unit 2,1090932
2018-014647STR,2652 Harrison Street Unit 205,1090935
2019-018173STR,981 Guerrero Street,1090947
2018-014124STR,61 Carmelita Street Short-Term Rentals,1090956
2019-018544STR,758 Haight Street Unit 3,1090959
2019-019035STR,758 Haight Street Unit 3,1090959
2018-010775STR,629 Grand View Avenue,1090969
2018-014892STR,849 Dolores Street,1091007
2019-018443STR,499 33rd Avenue Unit 206,1091108
2019-018934STR,499 33rd Avenue Unit 206,1091108
2019-018127STR,1850 Judah Street,1091127
2019-018282STR,331 Prospect Avenue,1091173
2019-018773STR,331 Prospect Avenue,1091173
2018-014797STR,424 Hamilton Street,1091174
2019-014788STR,7 Sumner Street,1091178
2018-016758STR,1672 19th Avenue,1091183
2019-018656STR,104 Wool Street,1091201
2019-019146STR,104 Wool Street,1091201
2018-015085STR,200 Towsend Street Unit 22,1091238
2019-018405STR,200 Townsend Street Unit 22,1091238
2019-018896STR,200 Townsend Street Unit 22,1091238
2018-014590STR,1845 Green Street Unit 108,1091240
2019-018491STR,589 Francisco Street,1091293
2019-018982STR,589 Francisco Street,1091293
2019-001109STR,89 Roosevelt Way,1091294
2019-023459STR,1760 9th Ave,1091306
2019-013564STR,165 Seal Rock Drive,1091392
2018-011525STR,1448 Willard Street,1091444
2019-018155STR,101 States Street Unit 4,1091445
2019-000466STR,61 Bonita Street Unit B,1091467
2018-011422STR,535 Ulloa Street RH1D,1091472
2019-018224STR,1147 Shrader Street,1091507
2019-018715STR,1147 Shrader Street,1091507
2019-018496STR,1405 Greenwich Street Apt 5,1091540
2019-018987STR,1405 Greenwich Street Apt 5,1091540
2018-017256STR,150 RIPLEY ST,1091581
2020-005044STR,349 precita ave,1091606
2018-014588STR,546 Lombard Street,1091617
2019-020228STR,641 Chestnut Street ,1091623
2019-018340STR,4443 19th Street,1091632
2019-018831STR,4443 19th Street,1091632
2018-014829STR,3731 24th Street,1091655
2019-018634STR,1412 Jackson Street,1091661
2019-019124STR,1412 Jackson Street,1091661
2018-016236STR,855 Brannan Street Unit 265,1091662
2019-018254STR,750 Sutter Street,1091664
2019-018745STR,750 Sutter Street,1091664
2018-011535STR,945 14th Street,1091665
2018-011693STR,38 Harriet Street Unit 305,1091668
2018-011945STR,64 Beaumont Avenue Unit B REVOKED,1091689
2019-020233STR,715 Monterrey Boulevard,1091703
2019-020374STR,2690 Great Highway Unit 305,1091705
2018-017265STR,663 44TH AVE,1091706
2018-016251STR,10 Hernandez Avenue,1091712
2019-000559STR,587 CORBETT AVENUE,1091722
2018-012408STR,1224 Arguello Boulevard,1091724
2019-018351STR,1287 Sanchez Street,1091726
2019-018842STR,1287 Sanchez Street,1091726
2019-001765STR,710 Victoria Street,1091728
2019-015520STR,146 Capra Way,1091759
2018-015097STR,465 10th Street Unit 207,1091765
2019-004550STR,233 Missouri Street,1091779
2019-004390STR,3733 24th Street,1091788
2019-018176STR,11 College Terrace,1091793
2018-013311STR,2754 38th Avenue,1091805
2019-005820STR,166 Hartford Street,1091816
2019-004989STR,123 Chaves Avenue,1091862
2019-018635STR,1233 20th Ave,1091929
2019-019125STR,1233 20th Ave,1091929
2019-021550STR,1233 20th ave,1091929
2020-005060STR,31 Exeter Street,1091943
2018-016559STR,542 Panorama Drive,1091955
2019-018581STR,3235 Gough Street Unit 206,1091956
2019-019072STR,3235 Gough Street Unit 206,1091956
2019-018444STR,436 Page Street,1091960
2019-018935STR,436 Page Street,1091960
2018-014552STR,25 HAWKINS LANE,1091961
2018-015244STR,2673 22ND ST,1092003
2019-018556STR,855 Brannan Street unit 251,1092015
2019-019047STR,855 Brannan Street unit 251,1092015
2019-006905STR,313 CASTRO ST,1092020
2019-018569STR,313 Castro Street,1092020
2019-019060STR,313 Castro Street,1092020
2018-011791STR,1666 45th Avenue,1092040
2020-005342STR,1666 45th Avenue,1092040
2019-001273STR,225 22nd Avenue,1092060
2019-018276STR,360 Cambridge Street Unit 1,1092124
2019-018767STR,360 Cambridge Street Unit 1,1092124
2018-014306STR,43 Auburn Street,1092159
2019-018683STR,43 Auburn St,1092159
2019-019173STR,43 Auburn St,1092159
2019-018151STR,34 Kent Street,1092163
2019-019289STR,34 Kent Street,1092163
2019-001699STR,14 Dehon Street,1092168
2018-016774STR,4002 22nd Street,1092183
2019-007307STR,886 North Point Street,1092209
2019-005018STR,2249 Ulloa Street,1092217
2019-018406STR,2249 Ulloa Street,1092217
2019-018437STR,2249 Ulloa Street,1092217
2019-018897STR,2249 Ulloa Street,1092217
2019-018928STR,2249 Ulloa Street,1092217
2018-012357STR,2443 Folsom Street,1092237
2019-021530STR,2443 Folsom St,1092237
2019-013511STR,1506 Jackson Street Unit 2,1092244
2018-015857STR,428 Haight Street,1092248
2018-012836STR,4729 18th Street,1092255
2018-015908STR,1661 Green Street,1092289
2018-012344STR,681 SAN JOSE AVENUE,1092313
2019-004621STR,318 Hoffman Avenue,1092324
2019-005972STR,230 Granada Avenue,1092342
2019-018245STR,1312 Taylor Street,1092347
2019-018736STR,1312 Taylor Street,1092347
2018-015139STR,306 Jersey Street,1092357
2019-018584STR,885 Kansas Street,1092378
2019-019075STR,885 Kansas Street,1092378
2019-021447STR,261 Ellsworth Street,1092406
2019-018409STR,905 Cole St,1092411
2019-018900STR,905 Cole St,1092411
2018-015393STR,33 Tehama Street Unit 27C,1092424
2019-018147STR,4127 Ulloa Street,1092432
2018-014917STR,1766 Dolores Street,1092444
2019-003559STR,347 LISBON ST,1092467
2019-018391STR,1046 Grant Ave,1092483
2019-018882STR,1046 Grant Ave,1092483
2020-001855STR,1046 Grant Avenue,1092483
2019-019314STR,1340 Leavenworth Street,1092492
2020-004368STR,4600 19th Street,1092503
2019-002149STR,300 College Avenue,1092505
2018-014650STR,625 8th Street Unit 606,1092510
2019-019353STR,625 8th Street,1092510
2019-018342STR,87 Melrose Avenue,1092533
2019-018833STR,87 Melrose Avenue,1092533
2018-016228STR,154 TIFFANY AVE,1092535
2018-015669STR,1 Saint Francis Plaza #5102,1092576
2019-000756STR,1 Saint Francis Place Unit 5102,1092576
2019-015610STR,1 Saint Francis Place Unit 5102,1092576
2019-000457STR,900 Van Ness Avenue Unit 703,1092580
2018-012732STR,918 MINNESOTA STREET,1092610
2020-002393STR,918 MINNESOTA ST,1092610
2019-014916STR,948 Noe Street,1092625
2019-004302STR,151 Chicago Way,1092636
2020-005048STR,943 York Street,1092637
2019-018286STR,152 San Carlos Street,1092672
2019-018777STR,152 San Carlos Street,1092672
2019-016442STR,1725 Quesada Avenue,1092693
2019-018304STR,1134 Church Street,1092695
2019-018359STR,1134 Church Street,1092695
2019-018795STR,1134 Church Street,1092695
2019-018850STR,1134 Church Street,1092695
2019-000444STR,28 Prescott Court,1092704
2019-019209STR,1726 Lyon Street,1092714
2019-019239STR,2940 Larkin Street,1092717
2018-016779STR,95 Cresta Vista Drive,1092721
2019-005024STR,448 14th Street,1092727
2019-014221STR,168 Albion Street,1092793
2019-019358STR,3339 Folsom Street,1092797
2019-002146STR,1222 Harrison Street Unit 2606,1092817
2019-001701STR,267 Anderson Street Unit A,1092848
2019-019304STR,267 Anderson Street Unit A,1092848
2018-016733STR,2096 Quesda Avenue,1092883
2018-012947STR,333 Caselli Avenue,1092886
2019-020264STR,936 Chenery Street,1092997
2019-018411STR,669 Marina Boulevard,1093000
2019-018432STR,669 Marina Boulevard,1093000
2019-018518STR,669 Marina Boulevard,1093000
2019-018535STR,669 Marina Boulevard,1093000
2019-018902STR,669 Marina Boulevard,1093000
2019-018923STR,669 Marina Boulevard,1093000
2019-019009STR,669 Marina Boulevard,1093000
2019-019026STR,669 Marina Boulevard,1093000
2019-019269STR,669 Marina Boulevard,1093000
2019-023236STR,"1702 Fell St , Apt 3",1093002
2019-002090STR,1257 Alemany Boulevard,1093010
2019-006272STR,246 Bemis Street Unit B,1093011
2018-016738STR,171 Lee Avenue,1093020
2019-018672STR,855 Brannan Street Unit 380,1093024
2019-019162STR,855 Brannan Street Unit 380,1093024
2020-000741STR,855 Brannan Street Unit 380,1093024
2019-019342STR,1327 Bay Street Unit A,1093027
2018-014363STR,811 Carolina Street,1093064
2019-004397STR,811 Carolina Street 'Lower' (Second Application),1093064
2019-012028STR,2662 22nd Street Unit A,1093069
2020-005049STR,762 Fell Street Unit B,1093087
2018-016736STR,1523 7th Ave Unit 4,1093099
2018-016739STR,1523 7th Ave Unit 2,1093100
2018-013579STR,2553 23RD AVENUE,1093102
2018-014916STR,219 Monterey Boulevard,1093111
2019-018600STR,1450 Valencia Street,1093135
2019-019091STR,1450 Valencia Street,1093135
2019-014371STR,3140 25th Street,1093137
2019-000501STR,1133 Folsom Street,1093139
2018-013604STR,451 BURNETT AVENUE,1093181
2019-018509STR,1701 Franklin Street,1093201
2019-019000STR,1701 Franklin Street,1093201
2020-005063STR,220 Prague Street,1093252
2019-018475STR,245 Upper Terrace,1093289
2019-018966STR,245 Upper Terrace,1093289
2019-023653STR,486 Funston Avenue Unit 301,1093351
2019-020313STR,2442 45th Avenue,1093363
2019-013441STR,79 Wool Street,1093399
2018-016071STR,185 Westgate Drive,1093407
2019-019581STR,185 Westgate Drive (2nd Application),1093407
2019-021661STR,185 Westgate Street,1093407
2018-013605STR,3731 KIRKHAM STREET,1093408
2019-000505STR,2261 FILBERT ST,1093410
2019-018388STR,2261 Filbert Street,1093410
2019-018879STR,2261 Filbert Street,1093410
2019-019305STR,2261 Filbert Street,1093410
2019-000382STR,1300 Gilman Avenue,1093479
2020-000440STR,18 Starview Way,1093569
2018-016105STR,2819 Golden Gate Avenue,1093597
2020-005050STR,54 Winfield Street,1093605
2018-014014STR,511 CENTRAL AVENUE,1093616
2019-001172STR,135 Holladay Avenue,1093619
2019-018536STR,135 Holladay Avenue,1093619
2019-019027STR,135 Holladay Avenue,1093619
2019-019256STR,800 27th Avenue,1093660
2018-014594STR,708 WISCONSIN ST,1093686
2019-004426STR,510 Steiner Street Unit 5,1093692
2018-013886STR,3122 22nd Street,1093712
2018-016765STR,235 LINCOLN WAY,1093735
2019-014140STR,1307 Cayuga Avenue,1093791
2020-001094STR,1842 33rd Avenue,1093796
2019-002169STR,855 Brannan Street Unit 276,1093849
2019-018502STR,855 Brannan Street,1093849
2019-018993STR,855 Brannan Street,1093849
2019-001146STR,1019 Kansas Street,1093863
2019-002188STR,1825 Stockton Street,1093867
2020-005055STR,833 Hampshire Street,1093924
2019-004425STR,558 Central Avenue,1093963
2019-004788STR,354 Crescent Avenue,1093966
2019-018516STR,300 Liberty Street Unit 3,1094018
2019-019007STR,300 Liberty Street Unit 3,1094018
2019-001769STR,1431 Jackson Street Unit A,1094032
2019-005060STR,2965 19th Avenue,1094054
2019-018533STR,2965 19th Avenue,1094054
2019-019024STR,2965 19th Avenue,1094054
2019-019189STR,2965 19th Avenue,1094054
2019-018262STR,1537 12th Avenue,1094078
2019-018753STR,1537 12th Avenue,1094078
2018-014978STR,3501 Noriega Street,1094081
2019-004417STR,741 Kansas Street Unit 3,1094119
2020-005061STR,2932 Baker Street,1094167
2020-005052STR,2770 40th Avenue,1094182
2019-003575STR,812 Bay Street Unit 7,1094243
2019-018375STR,1346 Stevenson Street Unit B302,1094258
2019-018547STR,1346 Stevenson Street Unit B302,1094258
2019-018550STR,1346 Stevenson Street Unit B302,1094258
2019-018631STR,101 Valencia Street,1094258
2019-018866STR,1346 Stevenson Street Unit B302,1094258
2019-019038STR,1346 Stevenson Street Unit B302,1094258
2019-019041STR,1346 Stevenson Street Unit B302,1094258
2019-019121STR,101 Valencia Street,1094258
2019-019313STR,101 Valencia Street,1094258
2019-019287STR,402 Lombard Street,1094319
2020-000638STR,855 Brannan Street Unit 268,1094320
2019-021179STR,5 VICKSBURG ST,1094365
2019-018363STR,115 Scott Street,1094390
2019-018854STR,115 Scott Street,1094390
2019-004120STR,309 Oak Park Drive,1094405
2019-002137STR,3577 22nd Street,1094426
2019-018354STR,55 9th Street Unit 1116,1094431
2019-018504STR,55 9th Street,1094431
2019-018845STR,55 9th Street Unit 1116,1094431
2019-018995STR,55 9th Street,1094431
2020-001528STR,55 Ninth St. 1116,1094431
2020-003923STR,55 9th Street Unit 1116,1094431
2019-023225STR,3720 23rd Street,1094482
2019-004905STR,1374 46th Avenue,1094489
2018-015374STR,1328 UTAH STREET,1094499
2019-018460STR,1328 Utah Street,1094499
2019-018660STR,1328 Utah Street,1094499
2019-018951STR,1328 Utah Street,1094499
2019-019150STR,1328 Utah Street,1094499
2020-005054STR,46 Sumner Street,1094526
2019-007065STR,1922 42ND AVE,1094574
2019-018563STR,1922 42nd Avenue,1094574
2019-019054STR,1922 42nd Avenue,1094574
2020-004392STR,1922 42nd Avenue (Subsequent Application),1094574
2019-001843STR,852 Hampshire Street,1094582
2018-015507STR,108 Langton Street Unit B,1094591
2019-004381STR,461 Hayes Street,1094665
2019-019265STR,158 Staples Avenue,1094704
2019-022827STR,158 Staples Avenue,1094704
2019-001105STR,80 Jennings Court (new application by different host),1094770
2019-020254STR,1308 Shotwell Street,1094777
2019-004764STR,25 Macedonia Street,1094843
2020-005074STR,68 HARRIET STREET UNIT 10,1094847
2019-013395STR,266 Nevada Street,1094848
2019-018614STR,855 Brannan Street Unit 459,1094989
2019-019105STR,855 Brannan Street Unit 459,1094989
2020-000618STR,855 Brannan Street Unit 459,1094989
2018-000135STR,1168 Folsom Street Unit 503,1095068
2019-004979STR,1735 16th Avenue,1095078
2019-018469STR,1015 Castro Street Unit 3,1095094
2019-018960STR,1015 Castro Street Unit 3,1095094
2019-001792STR,1943 10th Avenue,1095124
2018-016931STR,60 Allston Way,1095125
2019-018241STR,1 Enterprise Street,1095126
2019-018732STR,1 Enterprise Street,1095126
2019-018400STR,39 Broderick Street,1095174
2019-018891STR,39 Broderick Street,1095174
2019-018526STR,300 Salinas Avenue,1095220
2019-019017STR,300 Salinas Avenue,1095220
2019-015403STR,260 Noe Street (Second Application),1095251
2019-004396STR,634 Shotwell Unit A,1095252
2019-019284STR,634 Shotwell Street Unit A,1095252
2019-018418STR,4335 Cesar Chavez,1095256
2019-018909STR,4335 Cesar Chavez,1095256
2019-005059STR,2473 20th Avenue,1095258
2019-001523STR,370 Bartlett Street Unit 1,1095310
2019-018212STR,370 Bartlett Street Apt 1,1095310
2019-018703STR,370 Bartlett Street Apt 1,1095310
2019-018659STR,2753 23rd Street,1095374
2019-019149STR,2753 23rd Street,1095374
2019-002005STR,631 28th Avenue,1095397
2019-000368STR,67 Maddux Avenue,1095490
2019-014203STR,1437 47th Avenue Unit B,1095542
2019-014036STR,360 ARLINGTON ST,1095607
2020-005059STR,369 Bocana Street,1095650
2018-016783STR,49 Christopher Drive,1095658
