"b1_alt_id","b1_special_text","SD_PRO_DES","SD_APP_DES","CURRENT","NEXT","RecordStatus"
"2019-013652ENF","2034 Clement Street Ongoing Short-Term Rentals","Completion Processing","NULL","019000000000000","000013000000000","Open"
"2019-013652ENF","2034 Clement Street Ongoing Short-Term Rentals","On Hold","NULL","018000000000000","017000000000000","Open"
"2019-013652ENF","2034 Clement Street Ongoing Short-Term Rentals","Analysis","NULL","017001000000000","019018000000000","Open"
"2019-013661ENF","600 Fell Street Short-Term Rentals","Completion Processing","NULL","019000000000000","000013000000000","Open"
"2019-013661ENF","600 Fell Street Short-Term Rentals","On Hold","NULL","018000000000000","017000000000000","Open"
"2019-013661ENF","600 Fell Street Short-Term Rentals","Analysis","NULL","017001000000000","019018000000000","Open"
"2019-013666ENF","184 Lunado Way","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2019-013666ENF","184 Lunado Way","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2019-013666ENF","184 Lunado Way","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2019-013677ENF","1016-1020 Clay Street Illegal Short-Term Rentals by Owner","Completion Processing","NULL","019000000000000","000013000000000","Open"
"2019-013677ENF","1016-1020 Clay Street Illegal Short-Term Rentals by Owner","On Hold","NULL","018000000000000","017000000000000","Open"
"2019-013677ENF","1016-1020 Clay Street Illegal Short-Term Rentals by Owner","Analysis","NULL","017001000000000","019018000000000","Open"
"2019-013720ENF","3123 Steiner Street	Illegal Short-Term Rentals","Completion Processing","NULL","019000000000000","000013000000000","Open"
"2019-013720ENF","3123 Steiner Street	Illegal Short-Term Rentals","On Hold","NULL","018000000000000","017000000000000","Open"
"2019-013720ENF","3123 Steiner Street	Illegal Short-Term Rentals","Analysis","NULL","017001000000000","019018000000000","Open"
"2019-013826ENF","1612 Vallejo Street","Completion Processing","NULL","019000000000000","000013000000000","Under Review"
"2019-013826ENF","1612 Vallejo Street","On Hold","Remove Hold","018000000000000","017000000000000","Under Review"
"2019-013826ENF","1612 Vallejo Street","Analysis","Under Review","017001000000000","019018000000000","Under Review"
"2019-013841ENF","2647 Pine Street and 2649 Pine Street - 2nd Violation Short-Term Rentals","Completion Processing","NULL","019000000000000","000013000000000","Open"
"2019-013841ENF","2647 Pine Street and 2649 Pine Street - 2nd Violation Short-Term Rentals","On Hold","NULL","018000000000000","017000000000000","Open"
"2019-013841ENF","2647 Pine Street and 2649 Pine Street - 2nd Violation Short-Term Rentals","Analysis","NULL","017001000000000","019018000000000","Open"
"2019-013842ENF","2649 Pine Street","Completion Processing","NULL","019000000000000","000013000000000","Open"
"2019-013842ENF","2649 Pine Street","On Hold","NULL","018000000000000","017000000000000","Open"
"2019-013842ENF","2649 Pine Street","Analysis","NULL","017001000000000","019018000000000","Open"
"2019-014202ENF","1437 47th Avenue Unit B Short-Term Rentals","Completion Processing","NULL","019000000000000","000013000000000","Open"
"2019-014202ENF","1437 47th Avenue Unit B Short-Term Rentals","On Hold","NULL","018000000000000","017000000000000","Open"
"2019-014202ENF","1437 47th Avenue Unit B Short-Term Rentals","Analysis","NULL","017001000000000","019018000000000","Open"
"2019-014219ENF","1523 7th Avenue Unit 2","Completion Processing","NULL","019000000000000","000013000000000","Open"
"2019-014219ENF","1523 7th Avenue Unit 2","On Hold","NULL","018000000000000","017000000000000","Open"
"2019-014219ENF","1523 7th Avenue Unit 2","Analysis","NULL","017001000000000","019018000000000","Open"
"2019-014247ENF","941 14th Street Short-Term Rentals","Completion Processing","NULL","019000000000000","000013000000000","Open"
"2019-014247ENF","941 14th Street Short-Term Rentals","On Hold","NULL","018000000000000","017000000000000","Open"
"2019-014247ENF","941 14th Street Short-Term Rentals","Analysis","NULL","017001000000000","019018000000000","Open"
"2019-014380ENF","5088 Mission St- REFERRAL TO BDR","Completion Processing","NULL","019000000000000","000013000000000","Under Review"
"2019-014380ENF","5088 Mission St- REFERRAL TO BDR","On Hold","NULL","018000000000000","017000000000000","Under Review"
"2019-014380ENF","5088 Mission St- REFERRAL TO BDR","Analysis","Under Review","017001000000000","019018000000000","Under Review"
"2019-014454ENF","141 Maynard St","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2019-014454ENF","141 Maynard St","On Hold","Remove Hold","018000000000000","017000000000000","On Hold"
"2019-014454ENF","141 Maynard St","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2019-014657ENF","820-822 North Point St","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2019-014657ENF","820-822 North Point St","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2019-014657ENF","820-822 North Point St","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2019-014721ENF","1520 Taylor Street Unit 405 Illegal Short-Term Rentals by Lessee","Completion Processing","NULL","019000000000000","000013000000000","Pending Closure"
"2019-014721ENF","1520 Taylor Street Unit 405 Illegal Short-Term Rentals by Lessee","On Hold","NULL","018000000000000","017000000000000","Pending Closure"
"2019-014721ENF","1520 Taylor Street Unit 405 Illegal Short-Term Rentals by Lessee","Analysis","NULL","017001000000000","019018000000000","Pending Closure"
"2019-014822ENF","678 Grand View Avenue Illegal Short-Term Rentals (possible) Do not hold other permits.","Completion Processing","NULL","019000000000000","000013000000000","Open"
"2019-014822ENF","678 Grand View Avenue Illegal Short-Term Rentals (possible) Do not hold other permits.","On Hold","NULL","018000000000000","017000000000000","Open"
"2019-014822ENF","678 Grand View Avenue Illegal Short-Term Rentals (possible) Do not hold other permits.","Analysis","NULL","017001000000000","019018000000000","Open"
"2019-015029ENF","160 Corona St","Completion Processing","NULL","019000000000000","000013000000000","Under Review"
"2019-015029ENF","160 Corona St","On Hold","NULL","018000000000000","017000000000000","Under Review"
"2019-015029ENF","160 Corona St","Analysis","Under Review","017001000000000","019018000000000","Under Review"
"2019-015186ENF","2710 Pine Street Short-Term Rental Noise and Party Complaint","Completion Processing","NULL","019000000000000","000013000000000","Open"
"2019-015186ENF","2710 Pine Street Short-Term Rental Noise and Party Complaint","On Hold","NULL","018000000000000","017000000000000","Open"
"2019-015186ENF","2710 Pine Street Short-Term Rental Noise and Party Complaint","Analysis","NULL","017001000000000","019018000000000","Open"
"2019-015254ENF","258-260 Noe Street Short-Term Rentals | Closed","Completion Processing","NULL","019000000000000","000013000000000","Pending Closure"
"2019-015254ENF","258-260 Noe Street Short-Term Rentals | Closed","On Hold","NULL","018000000000000","017000000000000","Pending Closure"
"2019-015254ENF","258-260 Noe Street Short-Term Rentals | Closed","Analysis","Analysis Complete - Violation Abated","017001000000000","019018000000000","Pending Closure"
"2019-015326ENF","1878 24th Ave","Completion Processing","NULL","019000000000000","000013000000000","Pending Closure"
"2019-015326ENF","1878 24th Ave","On Hold","Remove Hold","018000000000000","017000000000000","Pending Closure"
"2019-015326ENF","1878 24th Ave","Analysis","Analysis Complete","017001000000000","019018000000000","Pending Closure"
"2019-015384ENF","731 Treat Ave","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2019-015384ENF","731 Treat Ave","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2019-015384ENF","731 Treat Ave","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2019-015423ENF","1210 40TH AVE","Completion Processing","NULL","019000000000000","000013000000000","Under Review"
"2019-015423ENF","1210 40TH AVE","On Hold","Remove Hold","018000000000000","017000000000000","Under Review"
"2019-015423ENF","1210 40TH AVE","Analysis","Under Review","017001000000000","019018000000000","Under Review"
"2019-015592ENF","3415 20th Street Neighborhood Short-Term Rentals","Completion Processing","NULL","019000000000000","000013000000000","Open"
"2019-015592ENF","3415 20th Street Neighborhood Short-Term Rentals","On Hold","NULL","018000000000000","017000000000000","Open"
"2019-015592ENF","3415 20th Street Neighborhood Short-Term Rentals","Analysis","NULL","017001000000000","019018000000000","Open"
"2019-015604ENF","655 Marina Boulevard Short-Term Rentals Complaint","Completion Processing","NULL","019000000000000","000013000000000","Open"
"2019-015604ENF","655 Marina Boulevard Short-Term Rentals Complaint","On Hold","NULL","018000000000000","017000000000000","Open"
"2019-015604ENF","655 Marina Boulevard Short-Term Rentals Complaint","Analysis","NULL","017001000000000","019018000000000","Open"
"2019-015646ENF","3267 20th Street Short-Term Rentals","Completion Processing","NULL","019000000000000","000013000000000","Pending Closure"
"2019-015646ENF","3267 20th Street Short-Term Rentals","On Hold","NULL","018000000000000","017000000000000","Pending Closure"
"2019-015646ENF","3267 20th Street Short-Term Rentals","Analysis","NULL","017001000000000","019018000000000","Pending Closure"
"2019-015765ENF","1314 Page St","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2019-015765ENF","1314 Page St","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2019-015765ENF","1314 Page St","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2019-015851ENF","333 Randolph St","Completion Processing","NULL","019000000000000","000013000000000","Under Review"
"2019-015851ENF","333 Randolph St","On Hold","NULL","018000000000000","017000000000000","Under Review"
"2019-015851ENF","333 Randolph St","Analysis","Under Review","017001000000000","019018000000000","Under Review"
"2019-015894ENF","2300-2312 Market St","Completion Processing","In Progress","019000000000000","000013000000000","Pending Closure"
"2019-015894ENF","2300-2312 Market St","On Hold","Remove Hold","018000000000000","017000000000000","Pending Closure"
"2019-015894ENF","2300-2312 Market St","Analysis","Analysis Complete - Violation Abated","017001000000000","019018000000000","Pending Closure"
"2019-015947ENF","ON HOLD UNTIL SIP IS LIFTED 998 Valencia St","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2019-015947ENF","ON HOLD UNTIL SIP IS LIFTED 998 Valencia St","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2019-015947ENF","ON HOLD UNTIL SIP IS LIFTED 998 Valencia St","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2019-016176ENF","145 Judah St","Completion Processing","In Progress","019000000000000","000013000000000","Pending Closure"
"2019-016176ENF","145 Judah St","On Hold","Remove Hold","018000000000000","017000000000000","Pending Closure"
"2019-016176ENF","145 Judah St","Analysis","Analysis Complete","017001000000000","019018000000000","Pending Closure"
"2019-016185ENF","274 Day St","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2019-016185ENF","274 Day St","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2019-016185ENF","274 Day St","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2019-016432ENF","609 Cambridge Street Crashpad Hostel by Lessee","Completion Processing","NULL","019000000000000","000013000000000","Open"
"2019-016432ENF","609 Cambridge Street Crashpad Hostel by Lessee","On Hold","NULL","018000000000000","017000000000000","Open"
"2019-016432ENF","609 Cambridge Street Crashpad Hostel by Lessee","Analysis","NULL","017001000000000","019018000000000","Open"
"2019-016473ENF","3229 Broderick St","Completion Processing","In Progress","019000000000000","000013000000000","Pending Closure"
"2019-016473ENF","3229 Broderick St","On Hold","Remove Hold","018000000000000","017000000000000","Pending Closure"
"2019-016473ENF","3229 Broderick St","Analysis","Analysis Complete","017001000000000","019018000000000","Pending Closure"
"2019-016478ENF","609 Cambridge St","Completion Processing","NULL","019000000000000","000013000000000","On Hold"
"2019-016478ENF","609 Cambridge St","On Hold","In Review While On Hold","018000000000000","017000000000000","On Hold"
"2019-016478ENF","609 Cambridge St","Analysis","On Hold","017001000000000","019018000000000","On Hold"
"2019-016541ENF","353 29th Street Unit B Complaint of Illegal Short-Term Rentals","Completion Processing","NULL","019000000000000","000013000000000","Open"
"2019-016541ENF","353 29th Street Unit B Complaint of Illegal Short-Term Rentals","On Hold","NULL","018000000000000","017000000000000","Open"
"2019-016541ENF","353 29th Street Unit B Complaint of Illegal Short-Term Rentals","Analysis","NULL","017001000000000","019018000000000","Open"
